No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
180,2013,3,8,11,51.0,80.0,9.0,96.0,800.0,65.0,19.3,996.7,-3.6,0.0,ESE,2.1,Changping,2013-03-08 11:00:00
181,2013,3,8,12,51.0,222.0,9.0,76.0,800.0,67.0,20.6,995.8,-3.9,0.0,ESE,2.5,Changping,2013-03-08 12:00:00
182,2013,3,8,13,153.0,202.0,9.0,75.0,800.0,77.0,21.9,994.7,-4.3,0.0,SE,1.5,Changping,2013-03-08 13:00:00
183,2013,3,8,14,159.0,244.0,9.0,88.0,800.0,86.0,17.6,995.0,1.5,0.0,ESE,1.5,Changping,2013-03-08 14:00:00
184,2013,3,8,15,51.0,80.0,9.0,35.0,800.0,107.0,14.8,996.1,0.2,0.0,S,2.5,Changping,2013-03-08 15:00:00
185,2013,3,8,16,51.0,80.0,9.0,86.0,800.0,107.0,13.1,996.5,-0.2,0.0,ESE,1.5,Changping,2013-03-08 16:00:00
186,2013,3,8,17,173.0,80.0,9.0,65.0,800.0,107.0,11.7,996.5,-0.5,0.0,SE,1.5,Changping,2013-03-08 17:00:00
187,2013,3,8,18,141.0,213.0,9.0,65.0,800.0,107.0,10.4,997.4,-1.0,0.0,SE,1.5,Changping,2013-03-08 18:00:00
188,2013,3,8,19,112.0,182.0,9.0,62.0,800.0,107.0,9.4,997.3,-0.8,0.0,ESE,1.5,Changping,2013-03-08 19:00:00
189,2013,3,8,20,113.0,158.0,9.0,67.0,800.0,107.0,8.6,997.1,-1.5,0.0,ESE,1.5,Changping,2013-03-08 20:00:00
190,2013,3,8,21,117.0,138.0,9.0,69.0,1100.0,107.0,7.6,996.9,-2.4,0.0,ESE,1.8,Changping,2013-03-08 21:00:00
191,2013,3,8,22,99.0,118.0,9.0,59.0,800.0,107.0,6.8,996.0,-3.2,0.0,ESE,1.3,Changping,2013-03-08 22:00:00
192,2013,3,8,23,100.0,132.0,9.0,63.0,800.0,107.0,5.6,994.5,-3.0,0.0,ESE,0.7,Changping,2013-03-08 23:00:00
193,2013,3,9,0,100.0,133.0,9.0,65.0,800.0,107.0,4.3,993.1,-3.0,0.0,NNE,1.2,Changping,2013-03-09 00:00:00
194,2013,3,9,1,96.0,103.0,9.0,50.0,800.0,107.0,3.9,991.9,-2.5,0.0,NNE,1.5,Changping,2013-03-09 01:00:00
195,2013,3,9,2,102.0,132.0,9.0,51.0,800.0,107.0,3.0,991.2,-2.7,0.0,N,0.7,Changping,2013-03-09 02:00:00
196,2013,3,9,3,107.0,128.0,9.0,43.0,800.0,107.0,2.4,989.8,-2.9,0.0,NNW,1.2,Changping,2013-03-09 03:00:00
197,2013,3,9,4,97.0,112.0,9.0,40.0,800.0,107.0,1.9,988.9,-3.0,0.0,NNE,0.7,Changping,2013-03-09 04:00:00
198,2013,3,9,5,104.0,123.0,9.0,73.0,800.0,107.0,2.0,989.2,-3.3,0.0,NNE,0.5,Changping,2013-03-09 05:00:00
199,2013,3,9,6,106.0,128.0,9.0,87.0,800.0,107.0,1.8,989.0,-3.3,0.0,NNW,0.4,Changping,2013-03-09 06:00:00
200,2013,3,9,7,104.0,131.0,9.0,83.0,800.0,107.0,6.0,990.5,-2.1,0.0,NE,2.4,Changping,2013-03-09 07:00:00
201,2013,3,9,8,116.0,162.0,9.0,91.0,800.0,107.0,14.2,992.3,-1.5,0.0,NE,2.5,Changping,2013-03-09 08:00:00
202,2013,3,9,9,142.0,80.0,9.0,63.0,800.0,107.0,16.8,993.8,-2.3,0.0,NNW,1.5,Changping,2013-03-09 09:00:00
203,2013,3,9,10,106.0,80.0,9.0,26.0,900.0,107.0,14.4,996.8,-7.1,0.0,ENE,1.5,Changping,2013-03-09 10:00:00
204,2013,3,9,11,28.0,80.0,8.0,11.0,400.0,107.0,12.9,999.1,-11.6,0.0,NE,1.5,Changping,2013-03-09 11:00:00
205,2013,3,9,12,35.0,80.0,3.0,4.0,300.0,107.0,10.7,1001.8,-15.8,0.0,NE,1.5,Changping,2013-03-09 12:00:00
206,2013,3,9,13,20.0,80.0,3.0,4.0,300.0,107.0,9.6,1003.9,-18.5,0.0,N,1.5,Changping,2013-03-09 13:00:00
207,2013,3,9,14,21.0,80.0,3.0,5.0,300.0,107.0,10.3,1005.2,-17.9,0.0,NE,1.5,Changping,2013-03-09 14:00:00
208,2013,3,9,15,22.0,80.0,4.0,7.0,300.0,97.0,10.3,1006.3,-17.9,0.0,NE,1.5,Changping,2013-03-09 15:00:00
209,2013,3,9,16,9.0,191.0,8.0,8.0,300.0,94.0,9.2,1008.0,-18.8,0.0,NNE,1.5,Changping,2013-03-09 16:00:00
210,2013,3,9,17,13.0,196.0,3.0,7.0,300.0,94.0,7.7,1010.2,-20.0,0.0,N,1.5,Changping,2013-03-09 17:00:00
211,2013,3,9,18,15.0,110.0,6.0,9.0,300.0,94.0,6.6,1013.1,-19.9,0.0,N,1.5,Changping,2013-03-09 18:00:00
212,2013,3,9,19,13.0,83.0,17.0,13.0,400.0,94.0,5.7,1015.1,-19.8,0.0,NNE,1.5,Changping,2013-03-09 19:00:00
213,2013,3,9,20,12.0,64.0,13.0,10.0,300.0,94.0,5.0,1017.0,-19.6,0.0,NNE,2.5,Changping,2013-03-09 20:00:00
214,2013,3,9,21,8.0,55.0,18.0,12.0,300.0,94.0,4.8,1017.7,-19.7,0.0,NNE,1.5,Changping,2013-03-09 21:00:00
215,2013,3,9,22,14.0,29.0,3.0,7.0,400.0,94.0,3.8,1018.1,-19.8,0.0,N,1.2,Changping,2013-03-09 22:00:00
216,2013,3,9,23,8.0,22.0,3.0,8.0,400.0,94.0,3.4,1018.0,-20.1,0.0,NE,1.1,Changping,2013-03-09 23:00:00
217,2013,3,10,0,12.0,20.0,3.0,10.0,500.0,94.0,4.4,1017.8,-20.1,0.0,NW,2.0,Changping,2013-03-10 00:00:00
218,2013,3,10,1,13.0,19.0,7.0,14.0,500.0,94.0,4.9,1018.1,-20.4,0.0,NW,1.5,Changping,2013-03-10 01:00:00
219,2013,3,10,2,10.0,11.0,8.0,15.0,600.0,94.0,4.5,1017.9,-20.0,0.0,NW,1.5,Changping,2013-03-10 02:00:00
220,2013,3,10,3,3.0,7.0,9.0,24.0,500.0,94.0,4.1,1018.1,-20.3,0.0,NW,2.5,Changping,2013-03-10 03:00:00
221,2013,3,10,4,3.0,8.0,11.0,24.0,400.0,94.0,4.7,1018.6,-19.8,0.0,NW,1.5,Changping,2013-03-10 04:00:00
222,2013,3,10,5,3.0,14.0,9.0,19.0,300.0,94.0,4.3,1018.8,-20.1,0.0,NW,1.5,Changping,2013-03-10 05:00:00
223,2013,3,10,6,10.0,13.0,9.0,20.0,300.0,94.0,3.6,1018.9,-18.6,0.0,ESE,1.2,Changping,2013-03-10 06:00:00
224,2013,3,10,7,12.0,18.0,9.0,43.0,500.0,94.0,5.7,1019.8,-19.0,0.0,WNW,1.5,Changping,2013-03-10 07:00:00
225,2013,3,10,8,20.0,46.0,9.0,67.0,1100.0,94.0,8.0,1019.8,-18.8,0.0,NW,1.5,Changping,2013-03-10 08:00:00
226,2013,3,10,9,16.0,17.0,14.0,31.0,600.0,94.0,9.4,1019.2,-18.7,0.0,NNW,1.5,Changping,2013-03-10 09:00:00
227,2013,3,10,10,6.0,10.0,9.0,16.0,400.0,94.0,10.6,1018.4,-16.8,0.0,S,2.5,Changping,2013-03-10 10:00:00
228,2013,3,10,11,12.0,32.0,14.0,25.0,400.0,94.0,10.4,1018.1,-16.9,0.0,SE,2.0,Changping,2013-03-10 11:00:00
229,2013,3,10,12,21.0,48.0,12.0,24.0,400.0,94.0,11.3,1017.1,-17.2,0.0,S,1.5,Changping,2013-03-10 12:00:00
230,2013,3,10,13,20.0,36.0,11.0,20.0,500.0,94.0,12.1,1016.0,-16.5,0.0,SSW,1.5,Changping,2013-03-10 13:00:00
231,2013,3,10,14,22.0,37.0,12.0,19.0,400.0,92.0,11.9,1015.1,-15.7,0.0,S,1.5,Changping,2013-03-10 14:00:00
232,2013,3,10,15,27.0,45.0,11.0,19.0,400.0,103.0,11.7,1014.7,-15.9,0.0,S,1.5,Changping,2013-03-10 15:00:00
233,2013,3,10,16,40.0,69.0,13.0,22.0,400.0,103.0,10.9,1014.5,-14.8,0.0,SSW,1.2,Changping,2013-03-10 16:00:00
234,2013,3,10,17,41.0,75.0,9.0,28.0,500.0,103.0,9.5,1014.6,-15.1,0.0,SSW,1.5,Changping,2013-03-10 17:00:00
235,2013,3,10,18,47.0,82.0,9.0,44.0,500.0,103.0,8.8,1015.1,-13.6,0.0,ESE,1.6,Changping,2013-03-10 18:00:00
236,2013,3,10,19,51.0,102.0,9.0,44.0,600.0,103.0,7.2,1015.5,-13.1,0.0,ESE,1.3,Changping,2013-03-10 19:00:00
237,2013,3,10,20,69.0,118.0,9.0,73.0,900.0,103.0,5.8,1015.7,-12.8,0.0,E,0.8,Changping,2013-03-10 20:00:00
238,2013,3,10,21,80.0,118.0,9.0,68.0,1100.0,103.0,4.7,1015.7,-12.3,0.0,ENE,1.0,Changping,2013-03-10 21:00:00
239,2013,3,10,22,95.0,131.0,9.0,81.0,800.0,103.0,4.2,1015.5,-12.3,0.0,E,1.5,Changping,2013-03-10 22:00:00
240,2013,3,10,23,93.0,127.0,9.0,73.0,800.0,103.0,2.3,1015.4,-12.4,0.0,ESE,0.8,Changping,2013-03-10 23:00:00
241,2013,3,11,0,79.0,107.0,9.0,53.0,1100.0,103.0,1.6,1015.2,-11.6,0.0,E,1.5,Changping,2013-03-11 00:00:00
242,2013,3,11,1,69.0,89.0,9.0,38.0,1000.0,103.0,0.5,1015.0,-11.6,0.0,NE,0.5,Changping,2013-03-11 01:00:00
243,2013,3,11,2,91.0,137.0,9.0,81.0,800.0,103.0,0.1,1014.3,-11.3,0.0,NNW,0.9,Changping,2013-03-11 02:00:00
244,2013,3,11,3,78.0,102.0,9.0,58.0,1200.0,103.0,-1.4,1014.1,-10.8,0.0,N,0.9,Changping,2013-03-11 03:00:00
245,2013,3,11,4,76.0,98.0,9.0,59.0,800.0,103.0,-2.0,1014.0,-10.8,0.0,NW,1.0,Changping,2013-03-11 04:00:00
246,2013,3,11,5,91.0,141.0,9.0,83.0,800.0,103.0,-1.8,1013.5,-10.9,0.0,ESE,0.6,Changping,2013-03-11 05:00:00
247,2013,3,11,6,98.0,164.0,9.0,78.0,800.0,103.0,-1.7,1014.0,-10.3,0.0,SE,0.6,Changping,2013-03-11 06:00:00
248,2013,3,11,7,83.0,109.0,9.0,73.0,800.0,103.0,-0.2,1014.3,-9.6,0.0,N,1.4,Changping,2013-03-11 07:00:00
249,2013,3,11,8,114.0,173.0,9.0,79.0,800.0,103.0,2.7,1014.2,-10.6,0.0,W,1.0,Changping,2013-03-11 08:00:00
250,2013,3,11,9,120.0,186.0,9.0,82.0,800.0,103.0,4.9,1013.7,-9.7,0.0,SSW,0.9,Changping,2013-03-11 09:00:00
251,2013,3,11,10,125.0,180.0,9.0,85.0,800.0,103.0,6.3,1012.9,-8.4,0.0,SE,2.2,Changping,2013-03-11 10:00:00
252,2013,3,11,11,117.0,153.0,9.0,66.0,800.0,103.0,6.8,1011.7,-8.8,0.0,ESE,1.8,Changping,2013-03-11 11:00:00
253,2013,3,11,12,129.0,153.0,9.0,70.0,800.0,103.0,8.3,1010.4,-9.2,0.0,ESE,0.9,Changping,2013-03-11 12:00:00
254,2013,3,11,13,128.0,153.0,9.0,74.0,800.0,103.0,9.0,1009.2,-8.1,0.0,SE,1.2,Changping,2013-03-11 13:00:00
255,2013,3,11,14,150.0,181.0,9.0,97.0,800.0,103.0,9.8,1007.8,-7.9,0.0,SSW,1.4,Changping,2013-03-11 14:00:00
256,2013,3,11,15,152.0,170.0,9.0,102.0,800.0,103.0,10.0,1007.0,-7.7,0.0,ESE,1.5,Changping,2013-03-11 15:00:00
257,2013,3,11,16,150.0,172.0,9.0,105.0,800.0,96.0,10.0,1006.2,-7.7,0.0,SE,1.8,Changping,2013-03-11 16:00:00
258,2013,3,11,17,148.0,173.0,9.0,105.0,800.0,75.0,9.8,1006.1,-7.0,0.0,ESE,1.9,Changping,2013-03-11 17:00:00
259,2013,3,11,18,148.0,187.0,9.0,96.0,800.0,72.0,9.7,1006.7,-6.2,0.0,SE,1.8,Changping,2013-03-11 18:00:00
260,2013,3,11,19,155.0,222.0,9.0,35.0,800.0,47.0,9.5,1006.9,-6.4,0.0,ESE,1.1,Changping,2013-03-11 19:00:00
261,2013,3,11,20,169.0,233.0,9.0,35.0,800.0,47.0,9.4,1007.2,-6.1,0.0,ESE,1.8,Changping,2013-03-11 20:00:00
262,2013,3,11,21,174.0,223.0,9.0,35.0,800.0,47.0,9.4,1006.7,-3.9,0.0,ESE,1.2,Changping,2013-03-11 21:00:00
263,2013,3,11,22,172.0,223.0,9.0,104.0,800.0,47.0,9.2,1006.1,-3.4,0.0,ESE,1.7,Changping,2013-03-11 22:00:00
264,2013,3,11,23,159.0,202.0,9.0,104.0,800.0,47.0,8.8,1005.0,-4.1,0.0,ESE,2.1,Changping,2013-03-11 23:00:00
265,2013,3,12,0,150.0,189.0,9.0,102.0,800.0,47.0,8.3,1004.4,-4.5,0.0,ESE,1.9,Changping,2013-03-12 00:00:00
266,2013,3,12,1,132.0,168.0,9.0,94.0,800.0,42.0,7.7,1003.7,-4.4,0.0,ESE,1.1,Changping,2013-03-12 01:00:00
267,2013,3,12,2,123.0,157.0,9.0,84.0,800.0,42.0,7.7,1003.7,-4.4,0.0,ENE,0.6,Changping,2013-03-12 02:00:00
268,2013,3,12,3,121.0,150.0,9.0,82.0,800.0,42.0,6.3,1003.2,-1.8,0.0,WNW,0.7,Changping,2013-03-12 03:00:00
269,2013,3,12,4,130.0,154.0,9.0,82.0,800.0,42.0,6.2,1003.1,-1.7,0.0,WSW,0.7,Changping,2013-03-12 04:00:00
270,2013,3,12,5,126.0,164.0,9.0,84.0,800.0,42.0,5.3,1003.2,-0.3,0.0,ESE,1.5,Changping,2013-03-12 05:00:00
271,2013,3,12,6,124.0,168.0,9.0,85.0,800.0,42.0,3.4,1003.6,0.8,0.0,NW,0.6,Changping,2013-03-12 06:00:00
272,2013,3,12,7,124.0,125.0,17.0,82.0,800.0,42.0,3.1,1004.0,1.3,0.0,NNW,1.2,Changping,2013-03-12 07:00:00
273,2013,3,12,8,100.0,106.0,16.0,81.0,800.0,42.0,2.7,1003.8,1.1,0.0,NNE,1.0,Changping,2013-03-12 08:00:00
274,2013,3,12,9,122.0,106.0,17.0,75.0,800.0,42.0,3.1,1003.3,1.6,0.0,SW,0.9,Changping,2013-03-12 09:00:00
275,2013,3,12,10,129.0,102.0,16.0,74.0,800.0,42.0,3.6,1003.6,2.0,0.0,SW,1.5,Changping,2013-03-12 10:00:00
276,2013,3,12,11,119.0,137.0,16.0,83.0,800.0,42.0,3.8,1003.7,1.8,0.0,SE,1.5,Changping,2013-03-12 11:00:00
277,2013,3,12,12,150.0,138.0,9.0,81.0,800.0,42.0,4.4,1003.9,2.3,0.0,W,1.3,Changping,2013-03-12 12:00:00
278,2013,3,12,13,136.0,107.0,9.0,78.0,800.0,34.0,5.0,1003.9,2.2,0.0,NNW,1.5,Changping,2013-03-12 13:00:00
279,2013,3,12,14,128.0,139.0,9.0,80.0,800.0,34.0,5.3,1004.3,2.8,0.0,NNW,1.6,Changping,2013-03-12 14:00:00
280,2013,3,12,15,156.0,167.0,9.0,85.0,800.0,34.0,6.3,1004.2,3.3,0.0,SW,2.1,Changping,2013-03-12 15:00:00
281,2013,3,12,16,51.0,188.0,9.0,88.0,800.0,32.0,6.7,1005.0,3.1,0.0,W,1.1,Changping,2013-03-12 16:00:00
282,2013,3,12,17,51.0,188.0,9.0,96.0,800.0,29.0,6.6,1006.2,3.2,0.0,W,1.5,Changping,2013-03-12 17:00:00
283,2013,3,12,18,51.0,174.0,9.0,95.0,800.0,10.0,5.5,1007.9,3.2,0.0,NE,1.1,Changping,2013-03-12 18:00:00
284,2013,3,12,19,51.0,177.0,9.0,95.0,800.0,8.0,4.0,1009.6,2.3,0.0,NNE,1.8,Changping,2013-03-12 19:00:00
285,2013,3,12,20,51.0,192.0,9.0,98.0,800.0,8.0,4.6,1011.4,-0.4,0.0,NNE,1.1,Changping,2013-03-12 20:00:00
286,2013,3,12,21,51.0,193.0,9.0,91.0,800.0,8.0,5.6,1012.9,-8.7,0.0,NNE,1.5,Changping,2013-03-12 21:00:00
287,2013,3,12,22,47.0,47.0,9.0,31.0,700.0,45.0,5.0,1014.1,-10.0,0.0,NE,2.3,Changping,2013-03-12 22:00:00
288,2013,3,12,23,9.0,9.0,9.0,16.0,400.0,68.0,4.3,1015.1,-10.6,0.0,NE,1.9,Changping,2013-03-12 23:00:00
289,2013,3,13,0,3.0,6.0,9.0,12.0,300.0,74.0,3.0,1016.0,-11.0,0.0,NNE,1.0,Changping,2013-03-13 00:00:00
290,2013,3,13,1,13.0,6.0,12.0,6.0,400.0,79.0,2.6,1016.4,-11.7,0.0,NNW,1.5,Changping,2013-03-13 01:00:00
291,2013,3,13,2,8.0,8.0,7.0,7.0,400.0,79.0,2.5,1016.4,-11.8,0.0,NNW,1.5,Changping,2013-03-13 02:00:00
292,2013,3,13,3,6.0,6.0,5.0,7.0,300.0,80.0,1.6,1016.8,-10.0,0.0,NW,2.0,Changping,2013-03-13 03:00:00
293,2013,3,13,4,7.0,11.0,13.0,34.0,400.0,80.0,2.0,1017.5,-10.9,0.0,NW,2.1,Changping,2013-03-13 04:00:00
294,2013,3,13,5,3.0,8.0,9.0,38.0,400.0,80.0,0.0,1018.3,-10.8,0.0,NNW,1.5,Changping,2013-03-13 05:00:00
295,2013,3,13,6,3.0,10.0,17.0,30.0,500.0,80.0,0.6,1019.3,-11.5,0.0,NE,1.2,Changping,2013-03-13 06:00:00
296,2013,3,13,7,3.0,8.0,18.0,37.0,600.0,80.0,3.3,1020.7,-14.9,0.0,NNE,1.6,Changping,2013-03-13 07:00:00
297,2013,3,13,8,3.0,6.0,10.0,22.0,400.0,80.0,4.5,1021.8,-18.5,0.0,N,1.5,Changping,2013-03-13 08:00:00
298,2013,3,13,9,8.0,6.0,9.0,13.0,300.0,80.0,5.5,1022.0,-18.4,0.0,NW,1.7,Changping,2013-03-13 09:00:00
299,2013,3,13,10,3.0,6.0,16.0,12.0,300.0,81.0,6.3,1022.0,-15.1,0.0,NW,1.5,Changping,2013-03-13 10:00:00
300,2013,3,13,11,3.0,6.0,6.0,10.0,300.0,85.0,7.4,1021.3,-15.4,0.0,WNW,2.1,Changping,2013-03-13 11:00:00
301,2013,3,13,12,3.0,6.0,7.0,10.0,300.0,85.0,8.2,1020.2,-16.2,0.0,WSW,1.2,Changping,2013-03-13 12:00:00
302,2013,3,13,13,3.0,6.0,9.0,11.0,300.0,85.0,9.2,1019.4,-16.2,0.0,WNW,1.5,Changping,2013-03-13 13:00:00
303,2013,3,13,14,14.0,6.0,8.0,11.0,300.0,88.0,9.6,1018.5,-16.7,0.0,NNW,1.5,Changping,2013-03-13 14:00:00
304,2013,3,13,15,3.0,9.0,6.0,11.0,300.0,90.0,10.0,1018.2,-14.0,0.0,SSW,1.5,Changping,2013-03-13 15:00:00
305,2013,3,13,16,3.0,6.0,8.0,11.0,300.0,92.0,8.2,1018.4,-13.5,0.0,SE,1.5,Changping,2013-03-13 16:00:00
306,2013,3,13,17,17.0,22.0,8.0,19.0,300.0,92.0,7.1,1018.9,-13.2,0.0,SE,2.0,Changping,2013-03-13 17:00:00
307,2013,3,13,18,17.0,24.0,11.0,25.0,400.0,92.0,6.1,1019.6,-13.5,0.0,ESE,2.3,Changping,2013-03-13 18:00:00
308,2013,3,13,19,26.0,39.0,9.0,35.0,500.0,92.0,5.3,1020.3,-13.2,0.0,ESE,1.7,Changping,2013-03-13 19:00:00
309,2013,3,13,20,42.0,48.0,16.0,45.0,700.0,92.0,4.4,1020.8,-12.6,0.0,ESE,0.7,Changping,2013-03-13 20:00:00
310,2013,3,13,21,38.0,49.0,15.0,52.0,700.0,92.0,3.5,1021.0,-11.3,0.0,ESE,0.8,Changping,2013-03-13 21:00:00
311,2013,3,13,22,39.0,58.0,9.0,67.0,800.0,92.0,1.5,1020.8,-10.0,0.0,ESE,0.8,Changping,2013-03-13 22:00:00
312,2013,3,13,23,50.0,64.0,9.0,75.0,1000.0,92.0,1.4,1020.9,-9.3,0.0,ESE,0.8,Changping,2013-03-13 23:00:00
313,2013,3,14,0,54.0,64.0,9.0,73.0,1100.0,92.0,2.5,1021.1,-8.8,0.0,ESE,1.5,Changping,2013-03-14 00:00:00
314,2013,3,14,1,61.0,77.0,9.0,83.0,1100.0,92.0,1.4,1021.4,-4.7,0.0,ESE,1.5,Changping,2013-03-14 01:00:00
315,2013,3,14,2,76.0,112.0,9.0,77.0,800.0,92.0,0.6,1021.2,-4.8,0.0,ESE,1.5,Changping,2013-03-14 02:00:00
316,2013,3,14,3,80.0,88.0,9.0,69.0,800.0,92.0,0.0,1021.0,-5.0,0.0,E,1.2,Changping,2013-03-14 03:00:00
317,2013,3,14,4,73.0,75.0,9.0,69.0,800.0,92.0,-0.4,1021.0,-5.6,0.0,ESE,1.7,Changping,2013-03-14 04:00:00
318,2013,3,14,5,58.0,66.0,9.0,54.0,800.0,92.0,-0.8,1021.3,-5.6,0.0,ESE,1.3,Changping,2013-03-14 05:00:00
319,2013,3,14,6,56.0,66.0,9.0,52.0,800.0,92.0,-1.6,1021.4,-5.3,0.0,WNW,1.4,Changping,2013-03-14 06:00:00
320,2013,3,14,7,56.0,71.0,9.0,56.0,800.0,92.0,-0.5,1021.7,-5.1,0.0,WSW,0.9,Changping,2013-03-14 07:00:00
321,2013,3,14,8,80.0,88.0,9.0,60.0,800.0,92.0,1.1,1021.8,-5.0,0.0,NW,0.6,Changping,2013-03-14 08:00:00
322,2013,3,14,9,98.0,121.0,9.0,67.0,800.0,92.0,2.1,1021.2,-5.1,0.0,WSW,1.0,Changping,2013-03-14 09:00:00
323,2013,3,14,10,112.0,131.0,9.0,66.0,800.0,92.0,3.5,1020.2,-4.9,0.0,SW,1.8,Changping,2013-03-14 10:00:00
324,2013,3,14,11,117.0,134.0,9.0,61.0,800.0,92.0,4.8,1019.0,-4.8,0.0,SSW,2.2,Changping,2013-03-14 11:00:00
325,2013,3,14,12,97.0,111.0,9.0,48.0,800.0,92.0,5.9,1018.2,-4.6,0.0,ESE,1.5,Changping,2013-03-14 12:00:00
326,2013,3,14,13,100.0,115.0,9.0,49.0,800.0,92.0,6.9,1017.1,-4.2,0.0,ESE,2.0,Changping,2013-03-14 13:00:00
327,2013,3,14,14,110.0,131.0,9.0,61.0,800.0,92.0,8.0,1016.1,-3.8,0.0,SE,1.5,Changping,2013-03-14 14:00:00
328,2013,3,14,15,144.0,153.0,9.0,81.0,800.0,92.0,8.2,1015.2,-4.0,0.0,ENE,1.0,Changping,2013-03-14 15:00:00
329,2013,3,14,16,158.0,160.0,9.0,87.0,800.0,86.0,8.3,1014.8,-3.9,0.0,ESE,1.6,Changping,2013-03-14 16:00:00
330,2013,3,14,17,152.0,157.0,9.0,87.0,800.0,77.0,7.8,1014.9,-4.0,0.0,SE,1.1,Changping,2013-03-14 17:00:00
331,2013,3,14,18,147.0,152.0,9.0,91.0,800.0,62.0,7.3,1015.0,-3.9,0.0,ESE,1.6,Changping,2013-03-14 18:00:00
332,2013,3,14,19,160.0,169.0,9.0,35.0,800.0,50.0,6.5,1015.3,-3.5,0.0,ESE,1.0,Changping,2013-03-14 19:00:00
333,2013,3,14,20,162.0,173.0,9.0,35.0,800.0,50.0,3.9,1015.3,-4.1,0.0,ESE,1.5,Changping,2013-03-14 20:00:00
334,2013,3,14,21,175.0,179.0,9.0,35.0,800.0,50.0,3.2,1015.3,-4.1,0.0,E,1.5,Changping,2013-03-14 21:00:00
335,2013,3,14,22,158.0,161.0,9.0,95.0,800.0,50.0,3.4,1015.1,-3.9,0.0,E,0.8,Changping,2013-03-14 22:00:00
336,2013,3,14,23,132.0,146.0,9.0,79.0,800.0,50.0,1.6,1014.9,-3.9,0.0,N,1.4,Changping,2013-03-14 23:00:00
337,2013,3,15,0,127.0,142.0,9.0,72.0,800.0,50.0,0.9,1014.7,-3.8,0.0,NNW,1.0,Changping,2013-03-15 00:00:00
338,2013,3,15,1,128.0,140.0,9.0,80.0,800.0,50.0,0.2,1014.3,-3.7,0.0,N,0.8,Changping,2013-03-15 01:00:00
339,2013,3,15,2,162.0,168.0,9.0,84.0,800.0,50.0,0.1,1013.6,-3.8,0.0,NE,0.4,Changping,2013-03-15 02:00:00
340,2013,3,15,3,136.0,137.0,9.0,75.0,800.0,50.0,-0.3,1013.3,-3.8,0.0,N,1.1,Changping,2013-03-15 03:00:00
341,2013,3,15,4,130.0,131.0,9.0,68.0,800.0,50.0,-0.3,1013.1,-4.0,0.0,NNE,1.0,Changping,2013-03-15 04:00:00
342,2013,3,15,5,128.0,133.0,9.0,71.0,800.0,50.0,-0.2,1013.1,-3.7,0.0,NNE,0.8,Changping,2013-03-15 05:00:00
343,2013,3,15,6,128.0,132.0,9.0,71.0,800.0,50.0,-0.3,1012.9,-3.7,0.0,NNE,0.1,Changping,2013-03-15 06:00:00
344,2013,3,15,7,130.0,136.0,9.0,67.0,800.0,50.0,1.6,1013.4,-2.7,0.0,N,0.9,Changping,2013-03-15 07:00:00
345,2013,3,15,8,132.0,151.0,9.0,63.0,800.0,50.0,3.9,1013.2,-2.5,0.0,N,1.0,Changping,2013-03-15 08:00:00
346,2013,3,15,9,145.0,174.0,9.0,75.0,800.0,50.0,6.2,1012.6,-2.4,0.0,SW,1.3,Changping,2013-03-15 09:00:00
347,2013,3,15,10,145.0,174.0,9.0,75.0,800.0,10.0,7.6,1011.7,-2.7,0.0,ESE,0.9,Changping,2013-03-15 10:00:00
348,2013,3,15,11,51.0,208.0,9.0,87.0,800.0,17.0,8.8,1010.8,-2.5,0.0,SSW,2.0,Changping,2013-03-15 11:00:00
349,2013,3,15,12,173.0,192.0,9.0,80.0,800.0,33.0,10.0,1009.9,-2.3,0.0,SE,0.9,Changping,2013-03-15 12:00:00
350,2013,3,15,13,176.0,207.0,9.0,76.0,800.0,50.0,11.0,1008.7,-2.1,0.0,SE,0.9,Changping,2013-03-15 13:00:00
351,2013,3,15,14,51.0,219.0,9.0,75.0,800.0,60.0,11.4,1008.1,-2.1,0.0,SSW,1.4,Changping,2013-03-15 14:00:00
352,2013,3,15,15,51.0,213.0,9.0,70.0,800.0,81.0,11.5,1007.6,-2.0,0.0,E,1.6,Changping,2013-03-15 15:00:00
353,2013,3,15,16,51.0,240.0,9.0,89.0,800.0,81.0,11.0,1007.7,-1.4,0.0,E,1.1,Changping,2013-03-15 16:00:00
354,2013,3,15,17,51.0,80.0,9.0,106.0,800.0,81.0,10.6,1008.2,-1.8,0.0,ESE,1.5,Changping,2013-03-15 17:00:00
355,2013,3,15,18,51.0,80.0,9.0,35.0,800.0,81.0,9.7,1008.9,-1.4,0.0,ENE,0.6,Changping,2013-03-15 18:00:00
356,2013,3,15,19,51.0,80.0,9.0,35.0,800.0,81.0,8.5,1009.7,-1.1,0.0,E,0.1,Changping,2013-03-15 19:00:00
357,2013,3,15,20,51.0,80.0,9.0,35.0,800.0,81.0,7.3,1010.6,-1.4,0.0,N,0.2,Changping,2013-03-15 20:00:00
358,2013,3,15,21,51.0,247.0,9.0,35.0,800.0,81.0,6.6,1011.6,-1.3,0.0,NE,1.1,Changping,2013-03-15 21:00:00
359,2013,3,15,22,51.0,80.0,9.0,35.0,800.0,81.0,5.6,1012.3,-1.1,0.0,NNE,0.8,Changping,2013-03-15 22:00:00
